Year       ,Month      ,Day        ,DOY        ,Hour       ,Minutes    ,Dectime [H],Dectyear[D],Patm  [hPa],Precip [mm],Tair   [°C],RH      [%],Tdauw  [°C],Wind  [m/s],S_raw[W/m2],Sol  [W/m2],Dir  [W/m2],Dif  [W/m2],Twb    [°C],Tglobe [°C],Tmrt   [°C],WBGT   [°C],PET    [°C]
20,3,1,61,14,0,14.0,60.583333333333336,989.1900000000002,0.43863636363636366,6.2560975609756095,88.98780487804878,4.565853658536586,0.5543859649122806,100.02777777777777,100.02777777777777,1.2942450007752404,98.73353277700254,5.139266761798428,8.1851414241778,8.410219160788074,5.860124774192021,4.583097560975612
20,3,1,61,15,0,15.0,60.625,988.7516666666663,0.18749999999999997,6.471111111111109,87.06888888888889,4.484444444444442,0.4543859649122806,110.5925925925926,110.5925925925926,1.582075967262967,109.01051662532963,5.174988101689303,8.988963648079505,9.247424933778518,6.067395511909524,5.383111111111108
20,3,1,61,16,0,16.0,60.666666666666664,988.1616666666666,0.0,7.062222222222218,84.26444444444444,4.60222222222222,0.28518518518518526,72.63636363636364,72.63636363636364,0.6824698079758282,71.9538938283878,5.495017348338154,8.08752806706184,8.167958366263804,6.170239979471297,6.109222222222221
20,3,1,61,17,0,17.0,60.708333333333336,987.8250000000003,0.0,7.20444444444444,82.34666666666668,4.386666666666666,0.2446428571428572,28.178571428571427,28.178571428571427,0.1027101110203646,28.075861317551063,5.457620408691662,5.96955653920196,5.879090912323363,5.734690038368999,5.473444444444443
20,3,1,61,18,0,18.0,60.75,988.0083333333329,0.0,7.068181818181816,82.04545454545455,4.177272727272726,0.09090909090909086,3.5,3.5,0.0015845696871906179,3.4984154303128094,5.2986227534786146,3.7368365068664957,3.5987668779243336,5.163221410626511,5.358181818181818
20,3,1,61,19,0,19.0,60.791666666666664,988.2833333333343,0.0,6.831111111111117,81.94444444444444,3.962222222222221,0.22068965517241376,0.0,0.0,0.0,0.0,5.060645825124115,3.9197864972483103,3.714684088485342,5.009520488147654,4.478111111111118
20,3,1,61,20,0,20.0,60.833333333333336,988.2483333333331,0.0,6.441666666666669,81.92708333333333,3.5895833333333322,0.17321428571428563,0.0,0.0,0.0,0.0,4.683213977104241,3.299275551288133,3.106561032602258,4.582271560897262,4.23166666666667
20,3,1,61,21,0,21.0,60.875,988.5116666666661,0.0,6.00909090909091,84.06136363636364,3.520454545454544,0.23392857142857149,0.0,0.0,0.0,0.0,4.454277759179909,3.1245891718002667,2.9123162039019235,4.343821356695081,3.5830909090909104
20,3,1,61,22,0,22.0,60.916666666666664,988.8116666666675,0.0,5.7428571428571376,84.93877551020408,3.430612244897962,0.32363636363636367,0.0,0.0,0.0,0.0,4.273340513821536,3.119773787172221,2.8851912192407667,4.189578831395233,3.0288571428571376
20,3,1,61,23,0,23.0,60.958333333333336,988.6666666666663,0.0,5.370731707317076,85.84878048780489,3.1707317073170724,0.30185185185185187,0.0,0.0,0.0,0.0,3.9911806370066887,2.6856617709034936,2.4542830886773004,3.8680319708170883,2.7077317073170772
20,3,2,62,0,0,0.0,61.0,988.4066666666675,0.0,5.027083333333335,86.44791666666667,2.9687500000000036,0.28448275862068967,0.0,0.0,0.0,0.0,3.7083587139757364,2.280605201140361,2.0511954102945538,3.554680473344421,2.402083333333336
20,3,2,62,1,0,1.0,61.041666666666664,988.0633333333335,0.0,4.827083333333337,87.04166666666667,2.8729166666666663,0.4499999999999999,0.0,0.0,0.0,0.0,3.5647013074833507,2.4429841884181656,2.1811885452058846,3.4665960862553122,1.736083333333337
20,3,2,62,2,0,2.0,61.083333333333336,987.4449999999996,0.0,4.826000000000003,88.04,3.029999999999999,0.4983333333333333,0.0,0.0,0.0,0.0,3.65082683921653,2.535778865210034,2.2686789906795752,3.545334560493578,1.6290000000000038
20,3,2,62,3,0,3.0,61.125,986.4716666666671,0.0,4.723913043478259,88.80434782608695,3.0043478260869563,0.653448275862069,0.0,0.0,0.0,0.0,3.617601592358922,2.635518068952649,2.34923379759789,3.5318160327896013,1.1999130434782588
20,3,2,62,4,0,4.0,61.166666666666664,985.8299999999998,0.0,4.863829787234045,89.25106382978724,3.2170212765957475,0.5929824561403508,0.0,0.0,0.0,0.0,3.7943696047250315,2.7192015375544543,2.4421133316515125,3.686282009541817,1.4728297872340448
20,3,2,62,5,0,5.0,61.208333333333336,985.3083333333332,2.05609756097561,4.8244444444444445,91.64222222222222,3.606666666666663,0.34821428571428586,0.0,0.0,0.0,0.0,3.9674747042193355,2.3031732503444005,2.0654659186132562,3.720311387466859,2.0454444444444464
20,3,2,62,6,0,6.0,61.25,984.5516666666667,1.0309523809523806,4.865853658536586,93.58048780487805,3.9268292682926815,0.6403508771929824,0.0,0.0,0.0,0.0,4.182119172405619,2.820999115473114,2.5446414678106066,3.978268609632215,1.4108536585365858
20,3,2,62,7,0,7.0,61.291666666666664,984.3566666666677,0.3853658536585367,5.217500000000003,94.0375,4.324999999999999,0.6140350877192982,0.5263157894736842,0.5263157894736842,3.54314266951714e-05,0.526280358046989,4.572931219845503,3.189710271277079,2.923556509807952,4.360743908147268,1.8515000000000033
20,3,2,62,8,0,8.0,61.333333333333336,984.5299999999994,0.24186046511627907,5.745833333333337,94.47500000000001,4.941666666666664,0.5542372881355933,12.045454545454545,12.045454545454545,0.01855847252521061,12.026896072929334,5.138594545785712,4.144495731355278,3.9489572712533345,5.000498661654388,2.719833333333338
20,3,2,62,9,0,9.0,61.375,984.4400000000007,0.0,6.099999999999995,94.0,5.200000000000002,0.5745098039215687,32.95,32.95,0.13886943863484635,32.811130561365154,5.446866617032635,5.363856801741406,5.273260921877068,5.495577992271125,3.360999999999996
20,3,2,62,10,0,10.0,61.416666666666664,984.3066666666668,0.5166666666666668,6.320689655172414,94.10344827586206,5.434482758620691,0.4560975609756097,42.81818181818182,42.81818181818182,0.23450509667298627,42.58367672150884,5.675937383286324,5.962155768907735,5.923995285979174,5.7976562875992155,4.097689655172414
20,3,2,62,11,0,11.0,61.458333333333336,984.3666666666668,0.9975000000000005,6.774358974358979,94.15384615384616,5.905128205128207,0.2518518518518519,64.89473684210526,64.89473684210526,0.5386600825896736,64.35607675951559,6.131825379405861,7.530526151735501,7.585916704578949,6.475818893367101,5.9103589743589815
20,3,2,62,12,0,12.0,61.5,984.6333333333322,1.1735294117647048,7.103124999999999,94.0,6.203125000000003,0.06274509803921571,70.76923076923077,70.76923076923077,0.6405968401940044,70.12863392903677,6.444133415578425,8.381632109552584,8.421947636347227,6.897532312815414,8.011124999999991
20,3,2,62,13,0,13.0,61.541666666666664,984.6966666666661,0.5692307692307692,7.518604651162794,94.0,6.618604651162786,0.05892857142857144,82.8,82.8,0.8769130145415766,81.92308698545843,6.857186112121845,9.55684921881192,9.617971309244638,7.463260587363955,8.877604651162786
20,3,2,62,14,0,14.0,61.583333333333336,985.0766666666665,0.4410256410256411,7.782051282051285,93.75641025641026,6.838461538461541,0.19107142857142856,135.65,135.65,2.3536150814226846,133.29638491857733,7.095545067999157,12.54281037623764,12.822678736952128,8.253648751052065,9.192051282051283
20,3,2,62,15,0,15.0,61.625,985.8533333333329,0.0,8.077272727272721,89.5909090909091,6.472727272727272,0.3272727272727274,94.36,94.36,1.1388635845119173,93.22113641548808,6.986570916291127,10.194887382925174,10.37122195954322,7.737304390716096,7.467272727272723
20,3,2,62,16,0,16.0,61.666666666666664,986.858333333333,0.23414634146341462,7.256818181818178,91.47272727272728,5.963636363636365,0.8964285714285714,33.45652173913044,33.45652173913044,0.1431717780041295,33.313349961126306,6.356623329889528,6.668094442792153,6.5747889957929715,6.5089370376629185,3.9188181818181804
20,3,2,62,17,0,17.0,61.708333333333336,988.3349999999999,0.0,6.7243902439024374,91.23658536585366,5.397560975609758,0.8181818181818182,33.86363636363637,33.86363636363637,0.14667734016809622,33.71695902346827,5.808308097789789,6.166803063818747,6.082697672061215,5.971615305606845,3.510390243902438
20,3,2,62,18,0,18.0,61.75,989.8542372881357,0.0,6.514634146341465,86.86585365853658,4.492682926829265,0.7259259259259261,5.045454545454546,5.045454545454546,0.0032560902809986585,5.042198455173547,5.199041745734592,4.560529780644401,4.281109582816043,5.20289859277724,2.9686341463414663
20,3,2,62,19,0,19.0,61.791666666666664,991.1350000000003,0.0,5.956818181818184,85.13636363636364,3.670454545454545,0.3706896551724138,0.0,0.0,0.0,0.0,4.499075222761855,3.4599609914109806,3.218603275191299,4.437026672397312,3.1268181818181837
20,3,2,62,20,0,20.0,61.833333333333336,991.7033333333336,0.0,5.4816326530612285,84.63265306122449,3.108163265306123,0.04181818181818184,0.0,0.0,0.0,0.0,3.99235796365016,2.0743047829072907,1.9840890263600386,3.757674796442693,4.223632653061228
20,3,2,62,21,0,21.0,61.875,992.428333333333,0.0,4.930434782608695,85.34782608695652,2.6999999999999984,0.0,0.0,0.0,0.0,0.0,3.518417159787563,1.4935607955035834,1.4935607955035834,3.25464764921288,4.552434782608695
20,3,2,62,22,0,22.0,61.916666666666664,992.9299999999998,0.0,4.168181818181819,86.36363636363636,2.106818181818183,0.0,0.0,0.0,0.0,0.0,2.8624379813236365,0.6914603010394558,0.6914603010394558,2.5588168289526183,3.778181818181821
20,3,2,62,23,0,23.0,61.958333333333336,993.3533333333334,0.0,3.663461538461536,88.45192307692308,1.9346153846153826,0.0,0.0,0.0,0.0,0.0,2.546052508062463,0.18618010676982522,0.18618010676982522,2.185818930843843,3.286461538461538
20,3,3,63,0,0,0.0,62.0,994.0566666666665,0.10434782608695652,3.8416666666666663,89.80624999999999,2.3374999999999995,0.05178571428571428,0.0,0.0,0.0,0.0,2.8369943923878775,0.4021302187605329,0.29667868092997196,2.4504887850902874,2.4526666666666688
20,3,3,63,1,0,1.0,62.041666666666664,994.738333333334,0.1217391304347826,4.7259999999999955,83.05,2.1040000000000005,0.10178571428571424,0.0,0.0,0.0,0.0,3.1226218284018987,1.2294480763174533,1.070054067957301,2.904324895144819,2.8089999999999957
20,3,3,63,2,0,2.0,62.083333333333336,995.2200000000001,0.0,4.381250000000001,84.80624999999999,2.0416666666666674,0.0,0.0,0.0,0.0,0.0,2.9375017027117587,0.8917994022165203,0.8917994022165203,2.6727360723415354,3.974250000000003
20,3,3,63,3,0,3.0,62.125,995.5478260869559,0.0,3.678260869565217,86.18478260869566,1.5760869565217395,0.0,0.0,0.0,0.0,0.0,2.369101410116313,0.16108049455965556,0.16108049455965556,2.058413172949872,3.268260869565217
20,3,3,63,4,0,4.0,62.166666666666664,996.0150000000001,0.0,3.6374999999999997,89.4375,2.081250000000001,0.0033898305084745766,0.0,0.0,0.0,0.0,2.604471382000121,0.1757823116658983,0.15506648814658774,2.222036429733264,3.0865000000000005
20,3,3,63,5,0,5.0,62.208333333333336,996.6033333333328,0.0,3.6170212765957457,88.34255319148937,1.8872340425531906,0.059649122807017556,0.0,0.0,0.0,0.0,2.4912010049819373,0.1342544315029386,0.017676296988838658,2.1323937174475183,2.1070212765957455
20,3,3,63,6,0,6.0,62.25,997.023333333333,0.0,3.174999999999999,88.5,1.4749999999999999,0.0966101694915254,0.0,0.0,0.0,0.0,2.070721332897226,-0.33830519463640485,-0.4962167516842442,1.699343894100777,1.2889999999999988
20,3,3,63,7,0,7.0,62.291666666666664,997.4783333333336,0.0,2.8553191489361693,87.58510638297872,1.0127659574468082,0.17894736842105263,5.666666666666667,5.666666666666667,0.004061807967725632,5.662604858698941,1.6811839470576362,-0.08138162966577056,-0.27194100946690014,1.446084351900808,0.6273191489361694
20,3,3,63,8,0,8.0,62.333333333333336,997.9400000000003,0.0,3.2139534883720913,87.53488372093024,1.3186046511627914,0.19482758620689664,78.57692307692308,78.57692307692308,0.7810054980373043,77.79591757888578,2.0281996307302057,4.520384614419356,4.605104534528266,2.6452120132322245,2.762953488372092
20,3,3,63,9,0,9.0,62.375,997.9983333333331,0.0,4.381578947368419,86.1842105263158,2.29736842105263,0.33749999999999997,249.34615384615384,249.34615384615384,23.996020521153632,225.3501333250002,3.0554072348074364,13.737537412966503,14.49976256736852,5.3244504416953475,6.634578947368418
20,3,3,63,10,0,10.0,62.416666666666664,998.2333333333336,0.0,5.819148936170213,85.07872340425531,3.5170212765957447,0.43214285714285705,411.57142857142856,411.57142857142856,210.97932210473326,200.5921064666953,4.359969018367404,21.5723515547204,22.94127010537227,7.948363517418285,10.456148936170205
20,3,3,63,11,0,11.0,62.458333333333336,998.6983333333336,0.0,7.531707317073172,80.52439024390245,4.404878048780488,0.41896551724137926,483.32,483.32,348.77657826508806,134.54342173491193,5.606753930838607,25.571936607508974,27.049084190553742,9.792285804796137,13.452707317073168
20,3,3,63,12,0,12.0,62.5,998.9933333333332,0.0,8.613333333333333,75.79555555555557,4.575555555555555,0.5392857142857143,525.9310344827586,525.9310344827586,424.3589971720554,101.57203731070321,6.204705120499914,26.595145639988857,28.289034484085448,10.523656045681044,13.853333333333332
20,3,3,63,13,0,13.0,62.541666666666664,999.0866666666658,0.0,9.046341463414636,71.7439024390244,4.195121951219513,0.45849056603773586,357.0952380952381,357.0952380952381,123.12176073970386,233.97347735553421,6.237211363273115,21.676551092098293,22.813898052947422,9.605992319052303,12.356341463414635
20,3,3,63,14,0,14.0,62.583333333333336,999.355,0.0,8.666666666666664,71.49777777777777,3.7688888888888883,0.6142857142857144,171.33333333333334,171.33333333333334,4.098942064001447,167.2343912693319,5.858963085252434,13.13658479082477,13.662141156287191,7.595257784508323,7.8806666666666665
20,3,3,63,15,0,15.0,62.625,999.9899999999994,0.0,8.557142857142859,68.8265306122449,3.122448979591836,0.4771929824561402,67.0,67.0,0.5678238882494541,66.43217611175055,5.5138008569264105,9.00118117356618,9.048168308472327,6.515611120276009,6.5951428571428625
20,3,3,63,16,0,16.0,62.666666666666664,1000.6066666666663,0.0,8.288888888888893,73.33777777777777,3.7622222222222237,0.47857142857142837,36.95652173913044,36.95652173913044,0.17276120845714987,36.783760530673284,5.672255930988902,7.506445836260923,7.4221147538484615,6.300757207833305,5.8428888888888935
20,3,3,63,17,0,17.0,62.708333333333336,1001.5549999999998,0.0,6.876470588235294,78.79411764705883,3.4274509803921567,0.4807017543859649,28.2,28.2,0.10059172842314412,28.099408271576856,4.822240863099545,5.779527088724478,5.6587444535356894,5.219121080738105,4.253470588235295
20,3,3,63,18,0,18.0,62.75,1002.4949999999995,0.0,5.4266666666666685,87.6,3.54888888888889,0.27719298245614044,2.814814814814815,2.814814814814815,0.0010022214883841816,2.8138125933264306,4.200592554497085,2.7001346731009903,2.4769400884377433,4.0231083894348245,2.86266666666667
20,3,3,63,19,0,19.0,62.791666666666664,1003.0866666666669,0.0,5.2840000000000025,88.22,3.4999999999999996,0.03392857142857143,0.0,0.0,0.0,0.0,4.115803155208819,1.928738810687605,1.8502556178187888,3.795209970783694,4.174000000000003
20,3,3,63,20,0,20.0,62.833333333333336,1003.5633333333333,0.0,5.204255319148934,89.93617021276596,3.6914893617021276,0.0896551724137931,0.0,0.0,0.0,0.0,4.19014893632847,1.8741009189636202,1.7344240884428928,3.828349971137546,3.5082553191489367
20,3,3,63,21,0,21.0,62.875,1004.1099999999998,0.5631578947368421,5.720000000000003,89.646,4.126000000000002,0.11249999999999992,0.0,0.0,0.0,0.0,4.671857135972473,2.4261739865939944,2.2687991107940206,4.32753479249953,3.8640000000000074
20,3,3,63,22,0,22.0,62.916666666666664,1004.4999999999999,1.5086956521739128,5.663636363636358,92.7840909090909,4.620454545454542,0.1946428571428571,0.0,0.0,0.0,0.0,4.901501053995046,2.74766348656766,2.554718148892846,4.5469470714737,3.4576363636363583
20,3,3,63,23,0,23.0,62.958333333333336,1004.671666666667,0.0,6.1249999999999964,91.93124999999999,4.918749999999998,0.17017543859649129,0.0,0.0,0.0,0.0,5.280131438370102,3.1220355498317076,2.939476141591342,4.932999116825413,4.031999999999997
20,3,4,64,0,0,0.0,63.0,1005.2366666666668,0.0,6.87755102040817,89.41428571428571,5.259183673469386,0.4800000000000002,0.0,0.0,0.0,0.0,5.789549186385835,4.680829538773423,4.4361213839007405,5.676605440265585,3.8725510204081703
20,3,4,64,1,0,1.0,63.041666666666664,1005.7866666666669,0.0,7.067391304347821,87.24565217391304,5.071739130434783,0.5214285714285714,0.0,0.0,0.0,0.0,5.774536356966362,4.914263473629433,4.662822249942167,5.731767275037122,3.9633913043478217
20,3,4,64,2,0,2.0,63.083333333333336,1006.3616666666665,0.0,6.910416666666664,84.96875,4.587499999999999,0.47543859649122805,0.0,0.0,0.0,0.0,5.411874520813846,4.649510709008609,4.398998776961093,5.40925597303808,3.8774166666666647
20,3,4,64,3,0,3.0,63.125,1006.6299999999991,0.0,6.748979591836739,84.36734693877551,4.318367346938778,0.20677966101694906,0.0,0.0,0.0,0.0,5.200163767907609,3.819834707988548,3.6211741717137897,5.078979538316711,4.467979591836741
20,3,4,64,4,0,4.0,63.166666666666664,1007.0083333333328,0.0,6.161702127659575,85.69574468085106,3.9319148936170203,0.10350877192982454,0.0,0.0,0.0,0.0,4.7486664851094975,2.8291975773741456,2.6784049353738624,4.506076267817434,4.348702127659577
20,3,4,64,5,0,5.0,63.208333333333336,1007.1366666666656,0.0,5.325531914893618,86.25531914893617,3.1957446808510617,0.001724137931034483,0.0,0.0,0.0,0.0,3.9828455999639534,1.936827378412886,1.9235688564460816,3.7079105871467064,4.858531914893619
20,3,4,64,6,0,6.0,63.25,1007.2816666666677,0.0,4.930232558139539,87.46511627906976,3.0162790697674424,0.0,0.0,0.0,0.0,0.0,3.7026118971401214,1.5329752619998658,1.5329752619998658,3.391446636212012,4.584232558139539
20,3,4,64,7,0,7.0,63.291666666666664,1007.638333333333,0.0,5.058536585365855,89.04146341463414,3.3731707317073165,0.0,10.791666666666666,10.791666666666666,0.014569944100721603,10.777096722565945,3.9672506468129227,2.3786589861246625,2.3786589861246625,3.7586609085305636,5.104536585365856
20,3,4,64,8,0,8.0,63.333333333333336,1007.993333333333,0.0,5.388372093023259,88.79069767441861,3.667441860465115,0.018518518518518517,47.54,47.54,0.28274777469933265,47.25725222530067,4.269016731640102,5.024766355826273,5.019049584067147,4.5321021926156515,6.076372093023258
20,3,4,64,9,0,9.0,63.375,1008.0066666666665,0.0,5.862222222222224,88.0111111111111,4.015555555555555,0.060344827586206906,187.3181818181818,187.3181818181818,5.653569130237965,181.66461268794384,4.664114683368515,14.067711927909158,14.30551187394309,6.664644886162014,10.322222222222221
20,3,4,64,10,0,10.0,63.416666666666664,1008.0033333333333,0.0,6.610416666666666,85.16875,4.291666666666668,0.13666666666666666,236.94827586206895,236.94827586206895,17.777438528763806,219.17083733330514,5.138151340974931,17.546243255042327,18.04479475718074,7.766996256357584,11.465416666666659
20,3,4,64,11,0,11.0,63.458333333333336,1008.0349999999995,0.0,8.35813953488372,78.35813953488372,4.809302325581395,0.2672727272727273,496.05555555555554,496.05555555555554,366.6971101081309,129.35844544742466,6.199472388204631,29.244575045583815,30.504942228254038,11.024359634348377,17.01113953488374
20,3,4,64,12,0,12.0,63.5,1008.0133333333337,0.0,9.543478260869565,73.02173913043478,4.945652173913043,0.3379310344827586,510.8888888888889,510.8888888888889,393.98738778224794,116.90150110664095,6.823611071184358,29.40738670835276,30.784187715557437,11.61235291758656,17.124478260869584
20,3,4,64,13,0,13.0,63.541666666666664,1007.4116666666667,0.0,10.02,70.5375,4.9175,0.25576923076923075,453.28,453.28,283.5483468872221,169.73165311277782,7.034154642354193,29.4480306975841,30.58823262789724,11.815514389164756,18.16100000000001
20,3,4,64,14,0,14.0,63.583333333333336,1006.8083333333332,0.0,9.75531914893617,72.81489361702128,5.11914893617021,0.18070175438596486,142.21153846153845,142.21153846153845,2.5301747083530226,139.68136375318542,7.003186694498218,14.644602509090191,14.916531433701266,8.806683102860408,11.301319148936164
20,3,4,64,15,0,15.0,63.625,1006.258333333333,0.0,8.942500000000003,77.4775,5.242500000000001,0.025000000000000005,84.5952380952381,84.5952380952381,0.895308432629263,83.69992966260884,6.674890651947374,10.871182994082915,10.905285840703641,7.740910055179746,10.720499999999994
20,3,4,64,16,0,16.0,63.666666666666664,1005.5866666666672,0.0,9.04666666666667,75.35111111111111,4.922222222222222,0.07142857142857142,55.31481481481482,55.31481481481482,0.382792805196272,54.93202200961854,6.574033821239645,9.169157463875536,9.17329833989129,7.340321834309526,9.219666666666667
20,3,4,64,17,0,17.0,63.708333333333336,1005.2499999999999,0.0,8.375000000000002,77.84545454545454,4.718181818181816,0.31818181818181823,17.333333333333332,17.333333333333332,0.03758763653336287,17.29574569679997,6.168008407606608,6.636881025993034,6.488819022813175,6.4824820905232325,6.1250000000000036
20,3,4,64,18,0,18.0,63.75,1004.9633333333346,1.0285714285714282,6.76410256410257,83.13076923076923,4.102564102564101,0.09454545454545453,0.5769230769230769,0.5769230769230769,4.164056973456812e-05,0.5768814363533423,5.102862539726065,3.4299555328244082,3.2880048191115065,4.934405140783384,5.022102564102573
20,3,4,64,19,0,19.0,63.791666666666664,1004.76,0.0,6.772222222222222,84.5,4.372222222222224,0.08947368421052632,0.0,0.0,0.0,0.0,5.234791855047925,3.4660130770647584,3.3298898169562676,5.034779136168722,5.092222222222226
20,3,4,64,20,0,20.0,63.833333333333336,1003.9454545454544,0.0,6.9,81.0909090909091,3.9090909090909083,0.3727272727272727,0.0,0.0,0.0,0.0,5.050259503066785,4.400858686409094,4.160943837848492,5.1053533894285685,4.085000000000002
20,3,4,64,21,0,21.0,63.875,1003.4028571428576,0.0,6.659999999999999,85.61333333333332,4.423333333333335,0.5705882352941176,0.0,0.0,0.0,0.0,5.226840945023364,4.527452247226506,4.2634630395294835,5.230279110961655,3.4080000000000004
20,3,4,64,22,0,22.0,63.916666666666664,1002.86,0.28181818181818186,6.097560975609754,89.24634146341464,4.465853658536585,0.5833333333333334,0.0,0.0,0.0,0.0,5.0070167959515235,3.998641061793478,3.7338359577369147,4.914396067085737,2.8105609756097567
20,3,4,64,23,0,23.0,63.958333333333336,1001.5450000000002,0.7454545454545454,5.858536585365854,91.34878048780489,4.536585365853658,0.6072727272727273,0.0,0.0,0.0,0.0,4.963186343421445,3.8022064655698387,3.5358695734501,4.820525392045565,2.5235365853658553
20,3,5,65,0,0,0.0,64.0,1000.4320000000001,0.3375000000000001,5.643478260869563,92.3913043478261,4.521739130434781,0.5775862068965517,0.0,0.0,0.0,0.0,4.845626880474191,3.552019989623318,3.2884481110371553,4.666690640343553,2.360478260869565
20,3,5,65,1,0,1.0,64.04166666666667,999.4528301886791,0.0,5.610416666666662,92.43333333333334,4.497916666666668,0.6263157894736843,0.0,0.0,0.0,0.0,4.8167121549660425,3.576998089681581,3.308044347388204,4.648139793079212,2.228416666666664
20,3,5,65,2,0,2.0,64.08333333333333,998.6066666666667,0.0,5.698113207547165,92.0,4.49811320754717,0.5627118644067798,0.0,0.0,0.0,0.0,4.8640050923641045,3.5854875361393965,3.323480689702876,4.691712392637469,2.4481132075471663
20,3,5,65,3,0,3.0,64.125,997.3383333333331,0.0,5.6086956521739095,92.67391304347827,4.543478260869562,0.47000000000000003,0.0,0.0,0.0,0.0,4.836966664117799,3.3697870738858455,3.1199820469173574,4.62070364487702,2.5676956521739105
20,3,5,65,4,0,4.0,64.16666666666667,996.7399999999998,0.0,5.484313725490194,93.53921568627452,4.539215686274509,0.5101694915254238,0.0,0.0,0.0,0.0,4.792616199837738,3.311228691878455,3.0563699796502988,4.5655084508111266,2.3483137254901956
20,3,5,65,5,0,5.0,64.20833333333333,995.8716666666661,0.0,5.442000000000003,94.32,4.605999999999999,0.4423728813559321,0.0,0.0,0.0,0.0,4.822007066317715,3.16808365012929,2.922898629997235,4.553221676448259,2.4710000000000036
20,3,5,65,6,0,6.0,64.25,994.8033898305083,0.0,5.556521739130432,95.0,4.854347826086958,0.582758620689655,0.0,0.0,0.0,0.0,4.998513680091963,3.4968581102424423,3.235748178402332,4.753983372025906,2.2785217391304338
20,3,5,65,7,0,7.0,64.29166666666667,994.2866666666666,0.0,5.718604651162791,95.0,5.018604651162789,0.5241379310344827,1.25,1.25,0.000193360213497501,1.2498066397865024,5.160009964040387,3.6411226474477303,3.3943908731701526,4.912091969434096,2.5976046511627917
20,3,5,65,8,0,8.0,64.33333333333333,993.7550000000003,0.741304347826087,5.800000000000004,95.54651162790698,5.155813953488369,0.5916666666666668,8.296296296296296,8.296296296296296,0.008517567800230176,8.287778728496066,5.291827916571834,4.099987446305306,3.88397062425571,5.104277030861345,2.6470000000000056
